0.274389,-87,391,312,-81,86,7872,969,-118,-2197
0.275936,-64,375,309,-62,92,7908,969,-118,-2197
0.279166,-68,384,305,-82,77,7890,992,-90,-2233
0.280856,-46,390,298,-73,83,7871,992,-90,-2233
0.282540,-62,390,313,-72,95,7879,992,-90,-2233
0.284082,-65,392,315,-54,82,7899,992,-90,-2233
0.287158,-68,386,310,-61,75,7909,1004,-143,-2224
0.288225,-72,380,300,-76,86,7897,1004,-143,-2224
0.289780,-66,380,317,-73,89,7896,1004,-143,-2224
0.292935,-58,384,314,-84,90,7898,1022,-117,-2196
0.294638,-61,385,311,-58,93,7901,1022,-117,-2196
0.296183,-85,370,300,-75,74,7894,1022,-117,-2196
0.299544,-85,335,298,-77,78,7903,1009,-124,-2211
0.301090,-83,361,323,-68,88,7884,1009,-124,-2211
0.302808,-83,388,328,-66,81,7872,1009,-124,-2211
0.305928,-97,388,328,-69,81,7872,1000,-129,-2173
0.307610,-81,383,330,-69,81,7895,1000,-129,-2173
0.309154,-49,382,321,-58,83,7868,1000,-129,-2173
0.312478,-58,368,320,-65,94,7865,982,-123,-2189
0.314019,-55,378,315,-58,94,7900,982,-123,-2189
0.315682,-68,400,308,-63,80,7900,982,-123,-2189
0.317432,-67,380,297,-64,64,7894,1005,-118,-2183
0.318991,-73,383,302,-75,86,7879,1005,-118,-2183
0.322316,-68,377,315,-63,87,7863,1005,-118,-2183
0.323888,-65,366,317,-67,84,7874,1011,-116,-2204
0.325559,-63,380,309,-71,88,7913,1011,-116,-2204
0.327141,-56,388,319,-64,90,7900,1011,-116,-2204
0.330465,-73,389,327,-76,81,7897,1011,-116,-2204
0.332092,-74,378,314,-73,86,7898,1010,-109,-2218
0.333719,-76,387,303,-66,72,7900,1010,-109,-2218
0.336887,-66,400,294,-70,82,7914,1010,-109,-2218
0.338519,-67,375,307,-68,86,7886,1031,-126,-2146
0.340063,-68,368,324,-78,91,7884,1031,-126,-2146
0.343339,-75,367,307,-57,92,7917,1031,-126,-2146
0.344926,-70,391,302,-60,81,7914,994,-96,-2158
0.346590,-49,376,301,-73,79,7886,994,-96,-2158
0.347902,-49,363,298,-74,92,7874,994,-96,-2158
0.350504,-64,363,298,-74,92,7874,1004,-127,-2157
0.352063,-72,355,297,-72,92,7901,1004,-127,-2157
0.355193,-46,346,292,-74,91,7898,1004,-127,-2157
0.356816,-64,350,308,-90,82,7883,1027,-116,-2160
0.358440,-64,378,311,-77,94,7865,1027,-116,-2160
0.360000,-59,384,315,-46,95,7878,1027,-116,-2160
0.363273,-80,398,315,-70,97,7871,1005,-110,-2205
0.364765,-71,405,311,-68,83,7876,1005,-110,-2205
0.366271,-74,388,310,-71,69,7872,1005,-110,-2205
0.367798,-82,386,302,-46,98,7865,1052,-131,-2183
0.370809,-88,386,315,-73,74,7887,1052,-131,-2183
0.373942,-89,375,322,-77,79,7889,1052,-131,-2183
0.375493,-79,371,305,-64,77,7890,1006,-140,-2208
0.377040,-82,378,311,-49,89,7888,1006,-140,-2208
0.380251,-87,373,328,-55,75,7881,1006,-140,-2208
0.381804,-69,374,310,-56,75,7882,1006,-140,-2208
0.383352,-81,374,313,-62,82,7899,1002,-162,-2197
0.384897,-72,380,319,-64,76,7911,1002,-162,-2197
0.387977,-78,385,316,-54,92,7866,1002,-162,-2197
0.389519,-68,393,318,-77,89,7912,997,-153,-2207
0.391060,-60,398,303,-72,77,7917,997,-153,-2207
0.394246,-73,413,310,-65,83,7903,997,-153,-2207
0.395880,-73,390,306,-75,75,7883,1010,-151,-2188
0.397461,-84,390,306,-75,75,7883,1010,-151,-2188
0.399019,-83,374,298,-68,97,7902,1010,-151,-2188
0.402147,-74,375,310,-68,96,7901,1000,-161,-2169
0.403881,-94,371,319,-56,81,7907,1000,-161,-2169
0.406964,-76,383,318,-59,83,7888,1000,-161,-2169
0.408632,-74,385,316,-65,81,7892,1003,-162,-2241
0.409913,-85,386,306,-62,90,7903,1003,-162,-2241
0.413027,-73,371,331,-71,94,7888,1003,-162,-2241
0.414574,-55,339,329,-77,84,7876,991,-167,-2200
0.416117,-55,361,306,-84,79,7880,991,-167,-2200
0.419245,-68,358,299,-56,93,7897,991,-167,-2200
0.420839,-85,351,309,-69,90,7895,981,-131,-2188
0.422432,-74,363,319,-65,90,7894,981,-131,-2188
0.424031,-64,380,307,-64,83,7882,981,-131,-2188
0.425765,-52,379,304,-71,95,7866,981,-131,-2188
0.428937,-81,392,305,-75,83,7878,1019,-147,-2198
0.430531,-81,396,318,-62,73,7887,1019,-147,-2198
0.432124,-61,389,326,-66,75,7877,1019,-147,-2198
0.435269,-93,372,324,-65,88,7886,1000,-150,-2194
0.437017,-110,371,329,-80,83,7877,1000,-150,-2194
0.438952,-97,397,332,-83,78,7898,1000,-150,-2194
